sample_id,user_id,positive_item,negative_item,item_a,item_b,flipped,ground_truth_label,pid_split,split_position
4627,5007,1205,5384,5384,1205,1,0,train,7579
4628,5008,5896,1208,5896,1208,0,1,train,4624
4629,5009,1111,4780,1111,4780,0,1,train,7211
4630,5011,5933,8323,8323,5933,1,0,train,5442
4631,5012,4072,8520,8520,4072,1,0,train,7597
4632,5013,5012,1855,5012,1855,0,1,train,1989
4633,5014,4909,7654,4909,7654,0,1,train,4129
4634,5015,4230,2676,2676,4230,1,0,train,7338
4635,5016,2801,3611,2801,3611,0,1,train,15
4636,5017,6995,4334,4334,6995,1,0,train,2984
4637,5018,4241,373,373,4241,1,0,train,1500
4638,5019,4902,2595,2595,4902,1,0,train,7357
4639,5020,2269,3669,3669,2269,1,0,train,1851
4640,5021,5947,9151,9151,5947,1,0,train,3874
4641,5022,2404,6690,6690,2404,1,0,train,841
4642,5024,3446,5332,5332,3446,1,0,train,2711
4643,5026,6838,6086,6838,6086,0,1,train,4777
4644,5027,7924,7504,7924,7504,0,1,train,5262
4645,5028,1735,2020,2020,1735,1,0,train,4332
4646,5029,4230,8777,8777,4230,1,0,train,5945
4647,5030,6616,1202,6616,1202,0,1,train,6766
4648,5031,4230,1213,1213,4230,1,0,test,1498
4649,5032,6451,9137,6451,9137,0,1,train,488
4650,5033,6268,24,6268,24,0,1,test,335
4651,5034,4665,7698,4665,7698,0,1,train,4292
4652,5035,1382,6932,1382,6932,0,1,test,1933
4653,5036,1050,5764,1050,5764,0,1,train,4340
4654,5037,5864,8563,5864,8563,0,1,train,7307
4655,5038,4217,7389,7389,4217,1,0,train,1842
4656,5039,2007,3757,3757,2007,1,0,train,278
4657,5040,8186,7892,8186,7892,0,1,train,3974
4658,5041,8396,5072,8396,5072,0,1,test,517
4659,5042,8432,7568,7568,8432,1,0,train,1864
4660,5043,6262,3157,6262,3157,0,1,train,5553
4661,5044,2571,2464,2571,2464,0,1,train,6839
4662,5045,1364,1624,1364,1624,0,1,train,6356
4663,5047,4085,4336,4336,4085,1,0,train,27
4664,5048,6331,8982,8982,6331,1,0,train,379
4665,5050,902,5879,902,5879,0,1,train,1270
4666,5051,4080,4859,4859,4080,1,0,train,290
4667,5052,8921,1859,8921,1859,0,1,test,394
4668,5053,1392,6402,6402,1392,1,0,train,1094
4669,5054,5947,7858,5947,7858,0,1,train,1208
4670,5055,2494,1134,1134,2494,1,0,train,884
4671,5056,6974,3031,3031,6974,1,0,train,4551
4672,5057,1355,6116,6116,1355,1,0,train,3063
4673,5058,1355,3883,3883,1355,1,0,train,5103
4674,5059,4191,4487,4487,4191,1,0,train,3165
4675,5060,4072,7425,7425,4072,1,0,train,3365
4676,5061,6322,3903,3903,6322,1,0,train,1764
4677,5062,6195,4152,6195,4152,0,1,train,2952
4678,5064,7496,2722,2722,7496,1,0,train,3946
4679,5065,5344,3885,3885,5344,1,0,train,2358
4680,5066,3425,6123,3425,6123,0,1,train,5551
4681,5067,8135,7141,8135,7141,0,1,train,4282
4682,5068,8284,7644,8284,7644,0,1,train,5688
4683,5069,602,6076,602,6076,0,1,test,1927
4684,5070,2823,5466,5466,2823,1,0,train,5917
4685,5071,5048,3937,3937,5048,1,0,train,3445
4686,5072,6281,3764,3764,6281,1,0,train,6908
4687,5073,588,2667,588,2667,0,1,test,1909
4688,5075,941,1720,1720,941,1,0,train,3017
4689,5077,436,3509,436,3509,0,1,train,6252
4690,5078,6759,4810,6759,4810,0,1,train,2153
4691,5079,3511,2083,3511,2083,0,1,train,7333
4692,5080,603,8316,603,8316,0,1,test,395
4693,5081,9324,1366,9324,1366,0,1,test,684
4694,5082,3732,4451,3732,4451,0,1,train,2333
4695,5083,3862,7921,7921,3862,1,0,train,2127
4696,5084,989,1262,989,1262,0,1,test,1124
4697,5085,6978,3780,3780,6978,1,0,test,1404
4698,5086,2592,8117,2592,8117,0,1,train,1669
4699,5087,1629,5774,1629,5774,0,1,train,693
4700,5088,8128,6052,8128,6052,0,1,train,3251
4701,5089,906,8043,906,8043,0,1,train,2314
4702,5091,3483,8027,8027,3483,1,0,train,1893
4703,5092,763,8916,763,8916,0,1,train,5220
4704,5093,576,3653,576,3653,0,1,train,6117
4705,5094,2607,5391,2607,5391,0,1,train,4254
4706,5095,489,2404,489,2404,0,1,train,6136
4707,5096,3117,3132,3132,3117,1,0,test,748
4708,5097,4463,8017,4463,8017,0,1,train,4879
4709,5099,142,6073,142,6073,0,1,train,7582
4710,5100,5048,1344,1344,5048,1,0,test,859
4711,5103,2881,1319,2881,1319,0,1,train,5373
4712,5104,501,8679,8679,501,1,0,train,168
4713,5105,271,4239,271,4239,0,1,train,1943
4714,5106,342,2923,342,2923,0,1,train,5031
4715,5107,369,4004,369,4004,0,1,train,675
4716,5108,5035,5753,5753,5035,1,0,train,6645
4717,5109,513,997,997,513,1,0,train,1844
4718,5110,578,4356,4356,578,1,0,train,1947
4719,5111,6530,8330,8330,6530,1,0,test,457
4720,5112,7421,780,780,7421,1,0,train,4107
4721,5113,1371,2243,1371,2243,0,1,train,7802
4722,5114,1469,3639,3639,1469,1,0,train,5075
4723,5115,205,1143,1143,205,1,0,train,4676
4724,5116,8915,6729,6729,8915,1,0,test,1115
4725,5117,8125,8055,8055,8125,1,0,train,1658
4726,5118,6117,8583,6117,8583,0,1,test,556
4727,5119,2918,5699,5699,2918,1,0,train,5659
4728,5120,2734,125,2734,125,0,1,train,251
4729,5121,4179,1151,1151,4179,1,0,train,7428
4730,5123,6788,3970,3970,6788,1,0,train,3360
4731,5124,2414,6523,2414,6523,0,1,train,6515
4732,5125,9192,3450,3450,9192,1,0,train,6627
4733,5126,5292,3687,5292,3687,0,1,train,2812
4734,5127,7763,1093,1093,7763,1,0,train,7297
4735,5128,5113,7864,7864,5113,1,0,test,1664
4736,5129,7643,3704,7643,3704,0,1,train,2628
4737,5130,5124,8121,8121,5124,1,0,train,6131
4738,5132,4648,93,4648,93,0,1,train,1689
4739,5133,8686,2025,2025,8686,1,0,train,6093
4740,5134,4648,9234,9234,4648,1,0,train,2463
4741,5135,2086,8923,2086,8923,0,1,train,2414
4742,5136,9071,5332,5332,9071,1,0,train,7608
4743,5137,9252,6881,6881,9252,1,0,train,5453
4744,5138,2550,3622,2550,3622,0,1,test,1260
4745,5140,6446,3199,6446,3199,0,1,train,3603
4746,5141,1699,1339,1339,1699,1,0,train,5536
4747,5142,4820,120,4820,120,0,1,test,1082
4748,5143,5863,4800,5863,4800,0,1,train,2609
4749,5144,6964,3027,3027,6964,1,0,test,1276
4750,5145,771,7824,771,7824,0,1,test,1879
4751,5146,4028,2322,2322,4028,1,0,train,3066
4752,5147,5200,7976,7976,5200,1,0,train,6600
4753,5148,3112,5282,5282,3112,1,0,train,527
4754,5149,913,6786,913,6786,0,1,train,1081
4755,5150,4538,7907,7907,4538,1,0,train,6964
4756,5151,8070,3816,3816,8070,1,0,train,5065
4757,5152,8620,4006,4006,8620,1,0,train,6108
4758,5153,5338,8163,5338,8163,0,1,train,188
4759,5154,4850,1898,1898,4850,1,0,train,7314
4760,5155,8397,4603,8397,4603,0,1,train,7772
4761,5156,2449,1451,2449,1451,0,1,train,4601
4762,5157,1579,7050,1579,7050,0,1,train,5498
4763,5158,1629,196,196,1629,1,0,train,1994
4764,5159,79,5493,79,5493,0,1,train,4923
4765,5160,4579,1957,1957,4579,1,0,test,256
4766,5161,7653,1630,1630,7653,1,0,train,1724
4767,5162,3235,1377,1377,3235,1,0,train,2935
4768,5163,3179,7236,3179,7236,0,1,train,1242
4769,5164,965,5239,965,5239,0,1,train,1016
4770,5165,450,1752,450,1752,0,1,train,3678
4771,5166,3232,9274,3232,9274,0,1,train,2689
4772,5167,1338,5712,5712,1338,1,0,train,1624
4773,5168,6826,2848,6826,2848,0,1,train,954
4774,5169,8085,4002,4002,8085,1,0,train,5156
4775,5170,5505,8268,8268,5505,1,0,train,180
4776,5171,437,4877,437,4877,0,1,train,4698
4777,5172,3085,2207,3085,2207,0,1,train,6904
4778,5173,7376,4484,7376,4484,0,1,train,7402
4779,5174,6646,2058,2058,6646,1,0,train,3308
4780,5175,3700,6532,6532,3700,1,0,train,2403
4781,5176,7376,4331,4331,7376,1,0,train,333
4782,5177,1595,8642,1595,8642,0,1,train,6109
4783,5178,6408,7910,6408,7910,0,1,train,200
4784,5179,9112,7982,9112,7982,0,1,train,4260
4785,5180,1867,3806,1867,3806,0,1,train,6665
4786,5181,6431,5266,5266,6431,1,0,train,5574
4787,5183,4785,3383,4785,3383,0,1,train,2932
4788,5184,1631,4365,4365,1631,1,0,train,3651
4789,5185,1863,4288,4288,1863,1,0,train,47
4790,5186,5845,664,5845,664,0,1,train,4803
4791,5187,1863,3821,1863,3821,0,1,train,1385
4792,5188,867,3784,867,3784,0,1,train,2849
4793,5189,4285,8726,4285,8726,0,1,train,2217
4794,5190,1861,581,1861,581,0,1,test,591
4795,5191,4295,7004,7004,4295,1,0,train,2930
4796,5192,2974,2893,2974,2893,0,1,train,5570
4797,5193,902,3027,3027,902,1,0,train,7435
4798,5194,8890,1349,8890,1349,0,1,train,1582
4799,5195,168,7688,168,7688,0,1,test,710
4800,5196,7446,8136,7446,8136,0,1,train,7153
4801,5197,6723,5038,6723,5038,0,1,train,2311
4802,5198,4902,7136,7136,4902,1,0,train,4337
4803,5199,7291,5521,7291,5521,0,1,train,6804
4804,5200,2616,2904,2616,2904,0,1,train,1948
4805,5201,5232,7071,5232,7071,0,1,train,1814
4806,5202,6619,2055,2055,6619,1,0,train,7247
4807,5203,7279,6934,7279,6934,0,1,test,300
4808,5204,8333,4562,4562,8333,1,0,train,4823
4809,5205,13,6502,13,6502,0,1,train,438
4810,5206,1597,1411,1411,1597,1,0,test,1819
4811,5207,6662,2665,6662,2665,0,1,train,7557
4812,5208,7745,6236,6236,7745,1,0,train,4065
4813,5209,3095,3974,3095,3974,0,1,test,375
4814,5210,6952,8639,8639,6952,1,0,train,7782
4815,5211,5321,1496,5321,1496,0,1,train,7193
4816,5212,8000,6901,8000,6901,0,1,train,5713
4817,5213,6704,2220,2220,6704,1,0,test,1299
4818,5214,4721,860,860,4721,1,0,train,55
4819,5216,4392,2417,4392,2417,0,1,train,7058
4820,5217,1797,959,959,1797,1,0,train,2334
4821,5218,5478,8302,8302,5478,1,0,train,4475
4822,5219,4608,3517,4608,3517,0,1,test,1199
4823,5220,2650,4973,4973,2650,1,0,train,4213
4824,5221,71,2300,71,2300,0,1,test,1809
4825,5222,921,4452,4452,921,1,0,train,5966
4826,5223,1062,6555,1062,6555,0,1,train,3428
4827,5224,2735,9246,9246,2735,1,0,train,5029
4828,5225,1869,8363,8363,1869,1,0,test,1024
4829,5226,7043,2297,7043,2297,0,1,test,191
4830,5227,135,9219,135,9219,0,1,train,7285
4831,5228,269,3634,3634,269,1,0,train,7224
4832,5229,4206,4443,4443,4206,1,0,train,2071
4833,5230,75,3551,3551,75,1,0,train,7743
4834,5231,3077,6951,3077,6951,0,1,test,1197
4835,5233,3077,8368,8368,3077,1,0,train,7159
4836,5234,443,4125,443,4125,0,1,train,483
4837,5236,7447,4710,4710,7447,1,0,train,3525
4838,5237,538,5184,538,5184,0,1,test,1171
4839,5238,7450,5268,5268,7450,1,0,train,4459
4840,5239,5525,7702,5525,7702,0,1,test,653
4841,5240,3700,8289,3700,8289,0,1,test,857
4842,5241,4252,4838,4838,4252,1,0,train,2122
4843,5243,567,7231,7231,567,1,0,train,2572
4844,5244,2262,1411,2262,1411,0,1,test,1320
4845,5245,6803,2328,2328,6803,1,0,train,3128
4846,5246,2420,6611,2420,6611,0,1,train,2684
4847,5247,4736,1250,1250,4736,1,0,train,4006
4848,5248,5411,1637,5411,1637,0,1,test,1944
4849,5249,934,3849,934,3849,0,1,train,984
4850,5250,5789,3809,5789,3809,0,1,train,3109
4851,5251,1696,9271,9271,1696,1,0,train,4830
4852,5252,7149,6217,6217,7149,1,0,train,4786
4853,5253,3778,7248,3778,7248,0,1,train,4975
4854,5254,934,5273,5273,934,1,0,train,4999
4855,5255,3562,240,3562,240,0,1,train,4740
4856,5256,5806,2881,5806,2881,0,1,train,2033
4857,5257,1696,8197,1696,8197,0,1,train,7032
4858,5258,2031,2468,2031,2468,0,1,train,1793
4859,5259,58,6706,6706,58,1,0,train,5089
4860,5260,3099,4287,3099,4287,0,1,train,1273
4861,5261,6746,3632,3632,6746,1,0,test,1443
4862,5262,3222,58,58,3222,1,0,train,2309
4863,5263,958,535,958,535,0,1,train,3761
4864,5264,7449,2054,7449,2054,0,1,train,1478
4865,5265,2703,5497,2703,5497,0,1,train,1813
4866,5266,966,7288,966,7288,0,1,train,3159
4867,5267,3595,5905,3595,5905,0,1,train,5352
4868,5268,8842,3149,8842,3149,0,1,train,5959
4869,5269,4379,3725,3725,4379,1,0,train,7137
4870,5270,4096,6806,6806,4096,1,0,train,5368
4871,5271,8544,1265,8544,1265,0,1,test,1241
4872,5272,5267,8952,5267,8952,0,1,test,1409
4873,5273,6683,7066,7066,6683,1,0,test,259
4874,5274,434,953,434,953,0,1,train,3234
4875,5275,844,1867,1867,844,1,0,train,6419
4876,5276,576,7120,576,7120,0,1,train,6764
4877,5277,6513,4385,6513,4385,0,1,train,3898
4878,5279,522,4618,4618,522,1,0,train,2316
4879,5280,8889,3904,3904,8889,1,0,train,7825
4880,5281,7993,8565,8565,7993,1,0,train,6455
4881,5283,6482,7709,6482,7709,0,1,test,917
4882,5284,1358,644,644,1358,1,0,test,1120
4883,5285,1769,7535,7535,1769,1,0,train,5805
4884,5286,1769,576,1769,576,0,1,test,751
4885,5288,7517,2619,7517,2619,0,1,train,930
4886,5289,1873,1198,1873,1198,0,1,train,7251
4887,5290,589,3791,3791,589,1,0,train,723
4888,5291,3084,70,3084,70,0,1,train,3203
4889,5292,3098,2237,3098,2237,0,1,train,1600
4890,5293,6641,1479,6641,1479,0,1,train,6965
4891,5294,1092,5210,1092,5210,0,1,train,5571
4892,5295,1072,6346,6346,1072,1,0,train,2415
4893,5296,462,8695,8695,462,1,0,train,7716
4894,5297,2905,2753,2753,2905,1,0,train,3077
4895,5298,3101,6824,3101,6824,0,1,train,7313
4896,5299,1865,509,509,1865,1,0,train,1668
4897,5300,1670,2430,2430,1670,1,0,test,675
4898,5301,1728,3812,1728,3812,0,1,train,750
4899,5302,1871,6724,6724,1871,1,0,train,5955
4900,5304,1715,5672,1715,5672,0,1,train,4857
4901,5305,204,3286,204,3286,0,1,train,857
4902,5307,1873,7640,7640,1873,1,0,train,4548
4903,5308,39,8759,8759,39,1,0,test,504
4904,5309,4834,6550,4834,6550,0,1,train,5519
4905,5310,3140,6585,3140,6585,0,1,train,1074
4906,5311,2482,8486,8486,2482,1,0,train,1286
4907,5312,5158,5070,5158,5070,0,1,train,1033
4908,5313,2212,6275,2212,6275,0,1,train,6429
4909,5314,3363,5327,5327,3363,1,0,train,6304
4910,5315,8149,4609,8149,4609,0,1,train,4354
4911,5316,702,2631,2631,702,1,0,train,2479
4912,5317,913,2890,2890,913,1,0,train,4448
4913,5318,4601,5698,5698,4601,1,0,train,2504
4914,5319,211,5497,5497,211,1,0,train,5363
4915,5320,7408,4435,7408,4435,0,1,train,7630
4916,5321,426,8984,8984,426,1,0,test,596
4917,5322,5599,7268,7268,5599,1,0,train,1826
4918,5323,378,8190,8190,378,1,0,train,7346
4919,5324,4103,7365,4103,7365,0,1,train,7590
4920,5327,4103,477,477,4103,1,0,train,6044
4921,5328,7660,8322,7660,8322,0,1,train,3769
4922,5329,1031,4991,1031,4991,0,1,train,3956
4923,5330,535,6167,6167,535,1,0,train,2959
4924,5331,437,9244,9244,437,1,0,train,7636
4925,5333,209,4546,4546,209,1,0,train,515
4926,5335,662,5313,5313,662,1,0,test,1330
4927,5336,6424,3507,6424,3507,0,1,train,4969
4928,5338,7257,7717,7717,7257,1,0,test,436
4929,5339,6528,5113,6528,5113,0,1,train,6940
4930,5340,968,7856,968,7856,0,1,train,1993
4931,5341,302,5541,5541,302,1,0,test,1818
4932,5342,6246,523,6246,523,0,1,train,1701
4933,5343,1372,4882,1372,4882,0,1,train,2495
4934,5345,940,1279,1279,940,1,0,train,2805
4935,5347,7257,7453,7257,7453,0,1,train,2882
4936,5349,644,836,836,644,1,0,train,4306
4937,5350,740,751,740,751,0,1,train,7374
4938,5352,6291,4011,4011,6291,1,0,test,600
4939,5353,7056,2116,7056,2116,0,1,train,6476
4940,5354,3648,1019,1019,3648,1,0,train,2098
4941,5355,3752,4946,3752,4946,0,1,test,1381
4942,5356,4263,1599,1599,4263,1,0,train,3447
4943,5357,155,6627,6627,155,1,0,train,6641
4944,5358,2191,7294,7294,2191,1,0,train,3319
4945,5359,7142,6420,6420,7142,1,0,train,5021
4946,5360,4710,338,338,4710,1,0,train,6715
4947,5361,7729,3987,3987,7729,1,0,train,4987
4948,5362,4505,2800,4505,2800,0,1,test,1936
4949,5363,605,7016,605,7016,0,1,test,1031
4950,5364,1494,7110,1494,7110,0,1,test,306
4951,5365,3380,9261,3380,9261,0,1,train,6810
4952,5366,612,4112,612,4112,0,1,test,1525
4953,5367,6067,4121,4121,6067,1,0,train,7809
4954,5368,952,3223,3223,952,1,0,test,809
4955,5369,7562,2199,2199,7562,1,0,train,4353
4956,5370,2550,952,2550,952,0,1,test,1875
4957,5371,2014,1129,2014,1129,0,1,train,7617
4958,5372,604,1599,1599,604,1,0,train,6203
4959,5373,164,3411,3411,164,1,0,train,3524
4960,5374,4981,7894,7894,4981,1,0,train,6506
4961,5375,8507,2671,8507,2671,0,1,train,3304
4962,5376,4712,6123,4712,6123,0,1,test,137
4963,5377,8148,6472,6472,8148,1,0,train,1191
4964,5379,3240,2409,3240,2409,0,1,train,4944
4965,5380,800,8516,800,8516,0,1,train,4134
4966,5382,883,4296,883,4296,0,1,train,4429
4967,5383,1569,6408,6408,1569,1,0,train,5319
4968,5384,3121,4688,4688,3121,1,0,train,2412
4969,5387,871,5918,871,5918,0,1,train,7691
4970,5388,6185,8084,6185,8084,0,1,train,1118
4971,5389,4504,6703,6703,4504,1,0,train,1678
4972,5390,6125,5862,5862,6125,1,0,test,252
4973,5391,3701,118,3701,118,0,1,train,4326
4974,5392,1560,1676,1560,1676,0,1,train,6404
4975,5393,364,6590,6590,364,1,0,train,31
4976,5394,4749,8593,8593,4749,1,0,train,5042
4977,5395,1188,1531,1531,1188,1,0,train,2781
4978,5396,2514,7242,2514,7242,0,1,test,93
4979,5397,3563,8059,3563,8059,0,1,train,1268
4980,5398,359,6948,6948,359,1,0,train,2211
4981,5399,1524,7352,7352,1524,1,0,train,394
4982,5400,840,8735,840,8735,0,1,train,7238
4983,5401,4466,9166,9166,4466,1,0,train,1125
4984,5402,926,9324,926,9324,0,1,test,873
4985,5403,1709,5812,1709,5812,0,1,test,1245
4986,5404,6318,7793,7793,6318,1,0,train,909
4987,5405,4303,8201,8201,4303,1,0,train,3080
4988,5406,5012,2090,2090,5012,1,0,train,5418
4989,5407,8707,7521,8707,7521,0,1,train,3871
4990,5408,6641,995,995,6641,1,0,train,3100
4991,5409,3060,1597,3060,1597,0,1,test,789
4992,5410,9184,4913,4913,9184,1,0,train,4413
4993,5411,617,8651,617,8651,0,1,train,5167
4994,5412,7536,5840,7536,5840,0,1,test,1729
4995,5413,3097,6520,6520,3097,1,0,train,2607
4996,5414,3421,966,966,3421,1,0,train,6513
4997,5415,5531,2643,5531,2643,0,1,train,7190
4998,5416,1602,852,852,1602,1,0,train,7728
4999,5417,1715,562,562,1715,1,0,train,6630
5000,5418,7551,6401,7551,6401,0,1,test,1836
5001,5419,4382,8549,4382,8549,0,1,train,1843
5002,5420,6199,8152,8152,6199,1,0,train,1424
5003,5421,6973,7417,7417,6973,1,0,train,7749
5004,5423,5257,1746,5257,1746,0,1,train,3514
5005,5424,2454,6587,2454,6587,0,1,train,5090
5006,5425,5208,2568,5208,2568,0,1,train,4663
5007,5426,4976,5369,4976,5369,0,1,train,7290
5008,5427,2513,2433,2433,2513,1,0,train,5346
5009,5428,1589,7879,7879,1589,1,0,train,3913
5010,5429,3419,2769,3419,2769,0,1,train,6581
5011,5430,3450,5409,5409,3450,1,0,train,5735
5012,5431,3493,4789,4789,3493,1,0,train,5190
5013,5433,3815,653,653,3815,1,0,train,4399
5014,5434,813,8665,8665,813,1,0,train,3829
5015,5436,4846,5632,4846,5632,0,1,train,2728
5016,5437,3539,4717,4717,3539,1,0,train,5064
5017,5440,2123,4875,4875,2123,1,0,train,7442
5018,5441,7072,7552,7552,7072,1,0,train,5875
5019,5442,3740,1614,1614,3740,1,0,train,6765
5020,5443,2268,1060,2268,1060,0,1,train,1986
5021,5444,2138,7051,7051,2138,1,0,test,1616
5022,5446,338,616,338,616,0,1,train,3430
5023,5448,150,3901,150,3901,0,1,train,4576
5024,5449,449,3370,3370,449,1,0,train,4390
5025,5450,1216,6382,1216,6382,0,1,train,5894
5026,5451,3019,7223,3019,7223,0,1,train,956
5027,5452,7585,8420,8420,7585,1,0,train,6303
5028,5454,1604,9204,9204,1604,1,0,train,2104
5029,5455,5030,6727,5030,6727,0,1,train,1643
5030,5456,3397,466,466,3397,1,0,train,4079
5031,5457,3452,6516,6516,3452,1,0,train,470
5032,5458,7716,9236,7716,9236,0,1,train,4615
5033,5459,120,4052,4052,120,1,0,train,6386
5034,5460,2207,2341,2207,2341,0,1,train,6295
5035,5462,2589,4166,4166,2589,1,0,train,5459
5036,5463,4802,4542,4542,4802,1,0,train,6067
5037,5464,2362,8588,2362,8588,0,1,train,559
5038,5465,58,714,714,58,1,0,test,1265
5039,5466,2687,5214,2687,5214,0,1,train,370
5040,5467,4160,4623,4160,4623,0,1,test,1340
5041,5468,1810,7506,1810,7506,0,1,train,6322
5042,5469,2018,7572,7572,2018,1,0,train,544
5043,5470,7923,1378,1378,7923,1,0,train,5900
5044,5471,2211,1083,2211,1083,0,1,train,4441
5045,5472,5943,1209,1209,5943,1,0,train,7156
5046,5473,8164,2135,2135,8164,1,0,train,7052
5047,5474,7073,752,752,7073,1,0,train,5721
5048,5475,2047,4608,4608,2047,1,0,train,6858
5049,5476,917,5730,5730,917,1,0,train,6659
5050,5477,4304,5893,5893,4304,1,0,train,4299
5051,5478,140,6074,6074,140,1,0,test,1716
5052,5480,4725,7737,7737,4725,1,0,test,1281
5053,5481,3335,4276,3335,4276,0,1,train,3865
5054,5482,7628,5170,5170,7628,1,0,train,7701
5055,5483,8810,3194,3194,8810,1,0,train,3247
5056,5485,7557,3415,7557,3415,0,1,train,480
5057,5486,702,85,85,702,1,0,train,140
5058,5487,5965,7207,7207,5965,1,0,train,1524
5059,5488,4404,1718,1718,4404,1,0,train,127
5060,5489,1260,6404,1260,6404,0,1,train,5315
5061,5490,5972,1442,1442,5972,1,0,train,1261
5062,5491,6720,5940,5940,6720,1,0,train,792
5063,5492,3868,2170,3868,2170,0,1,train,945
5064,5493,2360,5686,2360,5686,0,1,train,3979
5065,5494,2676,397,2676,397,0,1,train,5680
5066,5495,5148,7339,5148,7339,0,1,train,2167
5067,5496,3921,3317,3317,3921,1,0,train,3370
5068,5497,5930,9125,5930,9125,0,1,train,1368
5069,5498,4270,4676,4270,4676,0,1,train,3925
5070,5500,7680,6670,6670,7680,1,0,test,1774
5071,5501,569,8919,569,8919,0,1,test,1800
5072,5502,45,1498,45,1498,0,1,train,3173
5073,5503,4476,4770,4770,4476,1,0,train,4248
5074,5504,1314,4079,1314,4079,0,1,train,4788
5075,5505,7179,3803,7179,3803,0,1,train,4310
5076,5506,204,6680,6680,204,1,0,train,2138
5077,5507,2037,1024,1024,2037,1,0,test,674
5078,5508,8439,1271,8439,1271,0,1,train,7737
5079,5509,8038,7039,7039,8038,1,0,train,4614
5080,5510,4012,1111,4012,1111,0,1,train,5270
5081,5511,3536,8441,3536,8441,0,1,train,4033
5082,5512,8256,2891,2891,8256,1,0,test,688
5083,5513,6613,8333,8333,6613,1,0,train,5930
5084,5514,876,8236,8236,876,1,0,train,6939
5085,5515,6904,5895,6904,5895,0,1,train,5503
5086,5516,996,3329,3329,996,1,0,train,5477
5087,5517,4241,719,719,4241,1,0,train,932
5088,5518,4162,974,4162,974,0,1,train,7667
5089,5519,5516,5063,5063,5516,1,0,train,4343
5090,5520,7250,6669,7250,6669,0,1,train,3988
5091,5521,6129,7341,7341,6129,1,0,train,2771
5092,5522,7673,1483,1483,7673,1,0,test,782
5093,5523,782,8673,8673,782,1,0,train,4984
5094,5524,7403,440,7403,440,0,1,train,7718
5095,5525,8496,7335,8496,7335,0,1,test,1059
5096,5526,577,5112,577,5112,0,1,train,5013
5097,5527,409,8200,409,8200,0,1,train,7730
5098,5528,3368,8010,8010,3368,1,0,train,5434
5099,5530,941,8376,8376,941,1,0,train,5094
5100,5531,319,403,319,403,0,1,train,3853
5101,5532,1243,8854,8854,1243,1,0,test,313
5102,5533,204,2573,204,2573,0,1,train,7196
5103,5534,428,4349,4349,428,1,0,train,2639
5104,5535,394,3833,3833,394,1,0,test,317
5105,5536,6991,1171,1171,6991,1,0,train,5828
5106,5537,6532,1403,1403,6532,1,0,train,5478
5107,5538,2561,551,2561,551,0,1,train,7028
5108,5539,6167,5705,6167,5705,0,1,train,4362
5109,5540,8094,1912,1912,8094,1,0,train,7591
5110,5541,760,1505,760,1505,0,1,train,6251
5111,5542,300,1455,300,1455,0,1,train,6042
5112,5543,443,7511,443,7511,0,1,train,159
5113,5544,2657,1555,2657,1555,0,1,train,3217
5114,5545,355,3221,355,3221,0,1,train,782
5115,5546,5274,4942,4942,5274,1,0,train,6621
5116,5547,4421,524,4421,524,0,1,train,6481
5117,5548,3185,3733,3733,3185,1,0,train,7868
